loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
L000198,23.0,2023-02,2021-03,24.0,336.0,498000.0,464800.00000000047,4.81,700-739,61-70,<=20,MI,Cash-Out Refinance,Second Home,Manufactured,Servicer_C,Default,120.0,0.0,0.0,1.0,80-100%,,SystemB,Under Review,1,1,1,0,Default,0,None
L000198,24.0,2023-03,2021-03,25.0,335.0,498000.0,463416.66666666715,4.81,700-739,61-70,<=20,MI,Cash-Out Refinance,Second Home,Manufactured,Servicer_A,Default,120.0,0.0,0.0,1.0,0-20%,2026-08-25T20:24:24.479456,SystemA,Partial,1,1,1,0,Default,0,None
L000301,0.0,2021-03,2021-03,1.0,359.0,425000.0,423819.44444444444,6.62,740-779,>95,31-40,VA,Purchase,Second Home,Single Family,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.479646,SystemA,Missing,0,0,0,0,Current,0,None
L000301,1.0,2021-04,2021-03,2.0,358.0,425000.0,422638.8888888889,,740-779,>95,31-40,VA,Purchase,,Single Family,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.479721,SystemA,Under Review,0,0,0,0,Current,0,None
L000301,2.0,2021-05,2021-03,3.0,357.0,425000.0,421458.3333333333,6.62,740-779,>95,31-40,VA,Purchase,Second Home,Single Family,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.479795,SystemA,Missing,0,1,0,0,Current,0,None
L000301,3.0,2021-06,2021-03,4.0,356.0,425000.0,,6.62,740-779,>95,31-40,VA,Purchase,Second Home,Single Family,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.479861,SystemB,Missing,0,1,0,0,Current,0,None
L000301,4.0,2021-07,2021-03,5.0,355.0,425000.0,419097.2222222222,6.62,740-779,>95,31-40,VA,Purchase,Second Home,Single Family,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.479925,SystemA,Partial,0,0,0,0,Current,0,None
L000301,5.0,2021-08,2021-03,6.0,354.0,425000.0,417916.6666666666,6.62,740-779,>95,31-40,VA,Purchase,Second Home,Single Family,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.479989,SystemB,Complete,0,0,0,0,Current,0,None
L000301,6.0,2021-09,2021-03,7.0,353.0,425000.0,416736.11111111107,6.62,740-779,>95,31-40,VA,Purchase,,Single Family,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.480057,SystemA,Complete,0,1,0,0,Current,0,None
L000301,7.0,2021-10,2021-03,8.0,352.0,425000.0,415555.5555555555,6.62,740-779,>95,31-40,VA,Purchase,Second Home,Single Family,Servicer_C,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.480125,SystemB,Under Review,1,1,0,0,30DPD,0,None
L000301,8.0,2021-11,2021-03,9.0,351.0,425000.0,,6.62,740-779,>95,31-40,VA,Purchase,Second Home,Single Family,Servicer_B,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.480192,SystemA,Partial,1,1,0,0,30DPD,0,None
L000301,9.0,2021-12,2021-03,10.0,350.0,425000.0,413194.4444444444,6.62,740-779,>95,31-40,VA,Purchase,Second Home,Single Family,Servicer_B,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.480256,SystemA,,1,1,1,0,60DPD,0,None
L000301,10.0,2022-01,2021-03,11.0,349.0,425000.0,412013.8888888888,6.62,740-779,>95,31-40,VA,Purchase,Second Home,Single Family,Servicer_D,30DPD,,0.0,0.0,0.0,None,2026-08-25T20:24:24.480366,SystemA,Missing,1,1,0,0,30DPD,1,Balance_Discrepancy
L000301,11.0,2022-02,2021-03,12.0,348.0,425000.0,410833.33333333326,6.62,740-779,>95,31-40,VA,Purchase,Second Home,Single Family,Servicer_B,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.480450,SystemB,Partial,1,1,1,0,30DPD,0,None
L000301,12.0,2022-03,2021-03,13.0,347.0,425000.0,409652.7777777777,6.62,740-779,>95,31-40,VA,Purchase,Second Home,Single Family,Servicer_D,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.480525,SystemB,Missing,1,1,0,0,Current,0,None
L000301,13.0,2022-04,2021-03,14.0,346.0,425000.0,408472.22222222213,6.62,740-779,>95,31-40,VA,,Second Home,Single Family,Servicer_B,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.480599,SystemB,Partial,1,1,1,0,30DPD,0,None
L000301,14.0,2022-05,2021-03,15.0,345.0,425000.0,407291.66666666657,6.62,740-779,>95,31-40,,Purchase,Second Home,Single Family,Servicer_D,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.480665,SystemB,Under Review,1,1,0,0,30DPD,0,None
L000301,,2022-06,2021-03,16.0,344.0,425000.0,406111.111111111,6.62,740-779,>95,31-40,,,Second Home,Single Family,Servicer_A,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.480731,SystemB,Under Review,1,1,0,0,30DPD,0,None
L000301,16.0,2022-07,2021-03,17.0,343.0,425000.0,404930.55555555545,6.62,740-779,>95,31-40,,Purchase,,Single Family,Servicer_B,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.480799,SystemB,,1,1,0,0,30DPD,0,None
L000301,17.0,2022-08,2021-03,18.0,342.0,425000.0,403749.9999999999,6.62,740-779,>95,31-40,VA,Purchase,Second Home,Single Family,Servicer_C,30DPD,30.0,0.0,0.0,0.0,,2026-08-25T20:24:24.480882,SystemB,Complete,1,1,0,0,30DPD,0,None
L000301,18.0,2022-09,2021-03,19.0,341.0,,402569.4444444443,6.62,740-779,>95,,,Purchase,Second Home,Single Family,Servicer_A,30DPD,30.0,0.0,,0.0,None,2026-08-25T20:24:24.480954,SystemA,Under Review,1,1,0,0,30DPD,0,None
L000301,19.0,2022-10,2021-03,20.0,340.0,425000.0,401388.88888888876,6.62,740-779,>95,31-40,VA,Purchase,Second Home,Single Family,Servicer_B,30DPD,30.0,0.0,0.0,,None,2026-08-25T20:24:24.481026,SystemA,,1,1,0,0,30DPD,0,None
L000301,20.0,2022-11,2021-03,,339.0,425000.0,400208.3333333332,6.62,740-779,>95,31-40,VA,Purchase,Second Home,Single Family,Servicer_B,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.481092,SystemA,Under Review,1,1,0,0,30DPD,0,None
L000301,21.0,2022-12,2021-03,22.0,338.0,425000.0,,6.62,740-779,>95,31-40,VA,Purchase,Second Home,Single Family,Servicer_C,60DPD,60.0,1.0,0.0,0.0,None,2026-08-25T20:24:24.481157,SystemA,Missing,1,1,1,0,60DPD,0,None
L000301,22.0,2023-01,2021-03,23.0,337.0,425000.0,397847.2222222221,6.62,740-779,>95,31-40,VA,Purchase,Second Home,Single Family,Servicer_C,60DPD,,0.0,0.0,0.0,None,2026-08-25T20:24:24.481226,SystemA,Partial,1,1,1,0,60DPD,0,None
L000301,23.0,2023-02,2021-03,24.0,336.0,425000.0,396666.6666666665,6.62,740-779,>95,31-40,VA,Purchase,Second Home,Single Family,Servicer_B,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.481307,SystemB,Under Review,1,1,1,0,60DPD,0,None
L000384,0.0,2021-03,2021-03,1.0,359.0,364000.0,362988.8888888889,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_A,Current,0.0,0.0,0.0,0.0,None,,SystemB,Complete,0,1,0,0,Current,0,None
L000384,1.0,2021-04,2021-03,2.0,358.0,364000.0,361977.77777777775,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.481600,SystemA,,0,0,0,0,30DPD,0,None
L000384,2.0,2021-05,2021-03,3.0,357.0,364000.0,360966.6666666666,3.39,700-739,61-70,31-40,NY,Purchase,Primary,,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.481685,SystemB,Under Review,0,0,0,0,Current,0,None
L000384,3.0,2021-06,2021-03,4.0,356.0,364000.0,359955.5555555555,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_B,Current,0.0,0.0,0.0,,None,2026-08-25T20:24:24.481768,SystemB,Partial,0,1,0,0,Current,0,None
L000384,4.0,2021-07,2021-03,5.0,355.0,364000.0,358944.4444444444,3.39,700-739,61-70,31-40,NY,,Primary,,Servicer_D,Current,0.0,,0.0,0.0,None,2026-08-25T20:24:24.481842,SystemB,Missing,0,0,0,1,Current,0,None
L000384,5.0,2021-08,2021-03,6.0,,364000.0,357933.33333333326,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_B,Current,0.0,,0.0,0.0,None,2026-08-25T20:24:24.481922,SystemB,Under Review,0,0,0,0,Current,1,Status_Conflict
L000384,6.0,2021-09,2021-03,7.0,353.0,364000.0,356922.22222222213,3.39,700-739,61-70,31-40,,Purchase,Primary,,Servicer_C,Current,0.0,1.0,0.0,0.0,None,2026-08-25T20:24:24.481997,SystemB,Complete,0,0,0,0,Current,1,Document_Gap
L000384,7.0,2021-10,2021-03,8.0,352.0,364000.0,355911.111111111,3.39,700-739,61-70,31-40,NY,,Primary,,Servicer_C,Current,0.0,1.0,0.0,,None,2026-08-25T20:24:24.482058,SystemA,Partial,0,0,0,0,Current,0,None
L000384,8.0,2021-11,2021-03,9.0,351.0,364000.0,354899.9999999999,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_B,Current,,0.0,0.0,0.0,None,2026-08-25T20:24:24.482109,SystemA,Complete,0,1,0,0,Current,0,None
L000384,9.0,2021-12,2021-03,10.0,350.0,364000.0,,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_D,Current,0.0,0.0,0.0,,None,2026-08-25T20:24:24.482161,SystemA,Partial,0,0,0,1,Current,0,None
L000384,10.0,2022-01,2021-03,11.0,349.0,364000.0,352877.77777777764,,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_A,Current,0.0,0.0,0.0,0.0,None,,SystemB,Complete,0,0,1,0,Current,0,None
L000384,11.0,2022-02,2021-03,12.0,348.0,364000.0,351866.6666666665,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.482304,SystemB,Complete,0,0,0,0,Current,0,None
L000384,12.0,2022-03,2021-03,13.0,347.0,,350855.5555555554,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.482394,SystemB,Missing,0,0,0,0,Current,0,None
L000384,13.0,2022-04,2021-03,14.0,346.0,364000.0,,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.482473,SystemA,Partial,0,0,0,1,Current,0,None
L000384,14.0,2022-05,2021-03,15.0,345.0,364000.0,348833.33333333314,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_B,,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.482523,SystemB,Complete,0,0,0,0,Current,0,None
L000384,15.0,2022-06,2021-03,16.0,344.0,364000.0,347822.222222222,3.39,,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_B,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.482588,SystemA,Partial,1,1,0,0,30DPD,0,None
L000384,16.0,2022-07,2021-03,17.0,343.0,364000.0,346811.1111111109,3.39,700-739,,31-40,NY,,Primary,Manufactured,Servicer_A,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.482650,SystemB,Under Review,1,1,0,0,30DPD,0,None
L000384,,2022-08,2021-03,18.0,342.0,364000.0,345799.99999999977,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_A,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.482691,SystemB,Complete,1,1,0,0,30DPD,0,None
L000384,18.0,2022-09,2021-03,19.0,,364000.0,344788.88888888864,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_D,30DPD,30.0,0.0,0.0,,None,2026-08-25T20:24:24.482729,SystemA,Partial,1,1,0,0,30DPD,0,None
L000384,,2022-10,2021-03,20.0,340.0,364000.0,343777.7777777775,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_A,30DPD,30.0,0.0,,0.0,None,2026-08-25T20:24:24.482766,SystemA,Partial,1,1,0,0,30DPD,0,None
L000384,20.0,2022-11,2021-03,21.0,339.0,364000.0,342766.6666666664,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_D,30DPD,30.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.482802,SystemB,Under Review,1,1,0,0,30DPD,0,None
L000384,21.0,2022-12,2021-03,22.0,338.0,364000.0,341755.5555555553,3.39,700-739,61-70,31-40,NY,Purchase,Primary,,Servicer_D,60DPD,60.0,0.0,,0.0,None,2026-08-25T20:24:24.482839,SystemB,Complete,1,1,1,0,60DPD,0,None
L000384,22.0,2023-01,2021-03,23.0,337.0,364000.0,340744.44444444415,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.482881,SystemA,Partial,1,1,1,0,60DPD,0,None
L000384,23.0,2023-02,2021-03,24.0,336.0,364000.0,339733.333333333,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.482921,SystemA,Complete,1,1,1,0,60DPD,0,None
L000384,24.0,2023-03,2021-03,25.0,335.0,364000.0,338722.2222222219,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_D,60DPD,60.0,,0.0,0.0,None,2026-08-25T20:24:24.482957,SystemB,Under Review,1,1,1,0,60DPD,0,None
L000384,25.0,2023-04,2021-03,26.0,334.0,364000.0,337711.1111111108,3.39,700-739,61-70,31-40,NY,Purchase,,Manufactured,Servicer_C,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.482992,SystemA,Under Review,1,1,1,0,60DPD,0,None
L000384,26.0,2023-05,2021-03,27.0,333.0,364000.0,336699.99999999965,3.39,700-739,61-70,31-40,,Purchase,Primary,Manufactured,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.483028,SystemB,Missing,1,1,1,0,90DPD,0,None
L000384,27.0,2023-06,2021-03,28.0,332.0,364000.0,335688.8888888885,3.39,700-739,61-70,,NY,Purchase,Primary,Manufactured,Servicer_A,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.483064,SystemB,Under Review,1,1,1,0,60DPD,0,None
L000384,28.0,2023-07,2021-03,29.0,331.0,364000.0,,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_B,60DPD,60.0,0.0,0.0,,,2026-08-25T20:24:24.483098,SystemA,Under Review,1,1,1,0,60DPD,0,None
L000384,29.0,2023-08,2021-03,30.0,330.0,364000.0,333666.6666666663,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_C,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.483138,SystemA,Under Review,1,1,1,0,60DPD,0,None
L000384,30.0,2023-09,2021-03,31.0,329.0,364000.0,332655.55555555515,3.39,,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_D,60DPD,60.0,0.0,,0.0,None,2026-08-25T20:24:24.483188,SystemB,Partial,1,1,1,0,60DPD,0,None
L000384,31.0,2023-10,2021-03,32.0,328.0,364000.0,331644.44444444403,,700-739,61-70,,NY,Purchase,Primary,Manufactured,Servicer_C,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.483228,SystemB,Complete,1,1,1,0,60DPD,0,None
L000384,32.0,2023-11,2021-03,33.0,327.0,364000.0,330633.3333333329,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_C,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.483266,SystemA,Complete,1,1,1,0,60DPD,0,None
L000384,33.0,2023-12,2021-03,34.0,326.0,,329622.2222222218,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_B,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.483302,SystemB,Under Review,1,1,1,0,60DPD,0,None
L000384,34.0,2024-01,2021-03,35.0,325.0,364000.0,328611.11111111066,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_A,60DPD,60.0,0.0,,0.0,,2026-08-25T20:24:24.483338,SystemA,Under Review,1,1,1,0,60DPD,0,None
L000384,35.0,2024-02,2021-03,,324.0,364000.0,327599.99999999953,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_B,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.483376,SystemA,Partial,1,1,1,0,90DPD,0,None
L000384,36.0,2024-03,2021-03,37.0,323.0,364000.0,326588.8888888884,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_B,,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.483412,SystemA,Under Review,1,1,1,0,60DPD,0,None
L000384,37.0,2024-04,2021-03,38.0,322.0,,325577.7777777773,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.483448,SystemB,Complete,1,1,1,0,60DPD,0,None
L000384,38.0,2024-05,2021-03,39.0,321.0,364000.0,324566.66666666616,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_C,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.483482,SystemA,Complete,1,1,1,0,Current,0,None
L000384,39.0,2024-06,2021-03,40.0,,364000.0,323555.55555555504,3.39,700-739,61-70,,,Purchase,Primary,Manufactured,Servicer_C,60DPD,60.0,0.0,0.0,0.0,None,,SystemB,Missing,1,1,1,0,60DPD,0,None
L000384,40.0,2024-07,2021-03,,319.0,364000.0,322544.4444444439,3.39,700-739,61-70,31-40,NY,,Primary,Manufactured,Servicer_D,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.483552,SystemB,Partial,1,1,1,0,60DPD,0,None
L000384,41.0,2024-08,2021-03,42.0,318.0,364000.0,321533.3333333328,3.39,700-739,,31-40,,Purchase,Primary,Manufactured,Servicer_C,60DPD,60.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.483587,SystemA,Missing,1,1,1,0,90DPD,0,None
L000384,,2024-09,2021-03,43.0,317.0,364000.0,320522.22222222167,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_A,,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.483623,SystemA,Partial,0,1,0,0,Current,0,None
L000384,43.0,2024-10,2021-03,,316.0,364000.0,319511.11111111054,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.483660,SystemA,Partial,0,0,0,0,Current,0,None
L000384,44.0,2024-11,2021-03,45.0,315.0,364000.0,318499.9999999994,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_D,Current,0.0,,0.0,0.0,None,2026-08-25T20:24:24.483696,SystemB,Complete,0,0,0,0,Current,0,None
L000384,,2024-12,2021-03,46.0,,364000.0,317488.8888888883,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.483734,SystemB,Missing,0,1,0,0,Current,0,None
L000384,46.0,2025-01,2021-03,47.0,313.0,364000.0,316477.77777777717,,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.483780,SystemA,Partial,0,0,0,0,Current,0,None
L000384,47.0,2025-02,2021-03,48.0,312.0,364000.0,315466.66666666605,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.483819,SystemB,Under Review,0,0,0,0,30DPD,0,None
L000384,48.0,2025-03,2021-03,49.0,311.0,364000.0,314455.5555555549,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.483858,SystemB,Partial,1,0,0,0,Current,0,None
L000384,49.0,2025-04,2021-03,50.0,310.0,364000.0,313444.4444444438,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_D,,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.483895,SystemA,Under Review,0,0,0,0,Current,0,None
L000384,50.0,2025-05,2021-03,51.0,309.0,364000.0,312433.3333333327,,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_A,Current,0.0,0.0,0.0,,None,2026-08-25T20:24:24.483932,SystemA,Complete,0,0,0,0,Current,0,None
L000384,51.0,2025-06,2021-03,52.0,308.0,364000.0,311422.22222222155,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_A,Current,0.0,1.0,0.0,0.0,None,2026-08-25T20:24:24.483968,SystemB,Under Review,0,0,0,0,Current,0,None
L000384,52.0,2025-07,2021-03,53.0,307.0,364000.0,310411.1111111104,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_D,Current,,0.0,0.0,0.0,None,2026-08-25T20:24:24.484007,SystemA,Missing,0,0,0,0,30DPD,0,None
L000384,53.0,2025-08,2021-03,54.0,306.0,364000.0,309399.9999999993,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_A,Current,,0.0,0.0,,None,2026-08-25T20:24:24.484043,SystemA,Missing,0,0,0,0,Current,0,None
L000384,54.0,2025-09,2021-03,55.0,305.0,364000.0,308388.8888888882,3.39,700-739,61-70,31-40,NY,,Primary,Manufactured,Servicer_D,Current,0.0,0.0,,0.0,None,2026-08-25T20:24:24.484079,SystemB,Partial,0,1,0,0,Current,0,None
L000384,55.0,2025-10,2021-03,56.0,304.0,364000.0,307377.77777777705,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_A,Current,0.0,1.0,0.0,0.0,None,2026-08-25T20:24:24.484115,SystemA,Under Review,0,0,0,0,30DPD,0,None
L000384,56.0,2025-11,2021-03,57.0,303.0,,306366.66666666593,3.39,700-739,61-70,31-40,,Purchase,Primary,Manufactured,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.484163,SystemB,Under Review,1,0,1,0,Current,0,None
L000384,57.0,2025-12,2021-03,58.0,,364000.0,305355.5555555548,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.484201,SystemB,Partial,1,0,0,0,Current,0,None
L000384,58.0,2026-01,2021-03,59.0,301.0,364000.0,304344.4444444437,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.484239,SystemA,Partial,0,0,0,0,Current,0,None
L000384,59.0,2026-02,2021-03,60.0,300.0,364000.0,303333.33333333256,3.39,,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.484276,SystemA,Partial,0,0,0,0,Current,0,None
L000384,60.0,2026-03,2021-03,61.0,299.0,364000.0,302322.22222222143,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_B,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.484327,SystemA,Missing,0,0,1,0,Current,0,None
L000384,61.0,2026-04,2021-03,62.0,298.0,364000.0,301311.1111111103,3.39,,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_C,,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.484370,SystemB,Missing,0,0,0,0,Current,0,None
L000384,62.0,2026-05,2021-03,63.0,297.0,364000.0,300299.9999999992,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_C,Current,,0.0,0.0,0.0,None,2026-08-25T20:24:24.484431,SystemB,Complete,0,0,0,0,Current,0,None
L000384,63.0,2026-06,2021-03,64.0,296.0,364000.0,299288.88888888806,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_A,Current,,0.0,0.0,0.0,None,2026-08-25T20:24:24.484499,SystemB,Partial,0,0,0,0,Current,0,None
L000384,64.0,2026-07,2021-03,65.0,295.0,364000.0,,3.39,700-739,,31-40,NY,Purchase,,Manufactured,Servicer_C,Current,0.0,,0.0,0.0,None,2026-08-25T20:24:24.484568,SystemB,Partial,0,0,0,0,Current,0,None
L000384,65.0,2026-08,2021-03,66.0,294.0,364000.0,297266.6666666658,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.484635,SystemA,Complete,0,1,1,0,Current,0,None
L000384,66.0,2026-09,2021-03,67.0,293.0,364000.0,296255.5555555547,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.484699,SystemB,Complete,0,0,0,0,Current,0,None
L000384,67.0,2026-10,2021-03,68.0,292.0,364000.0,295244.44444444356,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_B,,0.0,0.0,0.0,0.0,,2026-08-25T20:24:24.484761,SystemA,Missing,1,0,0,0,Current,0,None
L000384,68.0,2026-11,2021-03,69.0,,364000.0,294233.33333333244,3.39,700-739,,31-40,NY,Purchase,Primary,Manufactured,Servicer_A,Current,0.0,0.0,0.0,0.0,,2026-08-25T20:24:24.484826,SystemB,Under Review,0,0,0,0,Current,0,None
L000384,69.0,2026-12,2021-03,70.0,290.0,364000.0,293222.2222222213,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.484891,SystemB,Complete,0,0,0,0,Current,0,None
L000384,70.0,2027-01,2021-03,71.0,289.0,364000.0,292211.1111111102,3.39,700-739,61-70,31-40,NY,Purchase,Primary,Manufactured,Servicer_C,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.484963,SystemB,Complete,0,0,0,0,Current,0,None
L000384,71.0,2027-02,2021-03,72.0,288.0,364000.0,291199.99999999907,3.39,700-739,61-70,,NY,Purchase,Primary,Manufactured,Servicer_A,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.485036,SystemA,Missing,0,0,0,0,Current,0,None
L000384,,2027-03,2021-03,73.0,287.0,364000.0,290188.88888888794,3.39,700-739,61-70,31-40,NY,Purchase,,Manufactured,Servicer_D,Current,0.0,0.0,0.0,0.0,None,2026-08-25T20:24:24.485108,SystemA,Missing,0,0,0,1,Current,0,None
