loan_id,update_date,field_updated,old_value,new_value,servicer_name,source_system
L000209,2026-06-20,current_status,173633,149597,Servicer_B,SystemA
L000235,2026-07-26,current_status,179660,147781,Servicer_A,SystemA
L000121,2026-05-22,current_status,108143,123224,Servicer_B,SystemB
L000073,2026-08-08,interest_rate,189452,113075,Servicer_D,SystemB
L000138,2026-06-11,interest_rate,178637,112146,Servicer_A,SystemB
L000085,2026-08-22,interest_rate,186009,168144,Servicer_B,SystemB
L000448,2026-07-31,current_balance,189465,157328,Servicer_B,SystemB
L000241,2026-06-09,current_balance,114129,188410,Servicer_D,SystemA
L000187,2026-08-23,current_status,104522,160011,Servicer_B,SystemB
L000431,2026-08-14,interest_rate,180085,165012,Servicer_D,SystemB
L000380,2026-07-23,current_status,180106,133115,Servicer_B,SystemB
L000242,2026-05-26,current_status,182315,105153,Servicer_D,SystemA
L000450,2026-06-19,current_balance,136257,182553,Servicer_B,SystemA
L000183,2026-06-27,interest_rate,132353,93519,Servicer_A,SystemB
L000487,2026-08-01,current_status,101657,91080,Servicer_D,SystemA
L000417,2026-06-19,current_balance,144161,156981,Servicer_B,SystemA
L000445,2026-08-12,current_status,127261,93004,Servicer_C,SystemB
L000148,2026-05-31,current_balance,155845,111777,Servicer_D,SystemA
L000438,2026-06-13,current_status,153006,122161,Servicer_B,SystemB
L000165,2026-07-16,current_status,151878,178541,Servicer_D,SystemA
L000287,2026-06-25,current_balance,135550,130474,Servicer_C,SystemB
L000199,2026-06-25,current_balance,140929,187808,Servicer_C,SystemA
L000134,2026-06-16,current_status,158486,90715,Servicer_A,SystemA
L000103,2026-06-25,current_status,127990,154499,Servicer_B,SystemB
L000269,2026-06-08,current_status,110194,176756,Servicer_A,SystemA
L000224,2026-08-23,current_balance,167486,169407,Servicer_A,SystemB
L000015,2026-07-09,interest_rate,162148,149507,Servicer_A,SystemB
L000246,2026-07-07,current_balance,171597,180841,Servicer_C,SystemA
L000351,2026-08-06,current_balance,161608,121739,Servicer_D,SystemA
L000026,2026-06-19,current_balance,169177,121916,Servicer_B,SystemB
L000395,2026-08-14,interest_rate,108506,90639,Servicer_A,SystemA
L000076,2026-06-28,current_status,167200,131656,Servicer_D,SystemA
L000076,2026-06-29,current_status,146477,158642,Servicer_D,SystemB
L000132,2026-05-21,current_status,126230,162428,Servicer_B,SystemB
L000358,2026-06-17,current_status,192333,130650,Servicer_B,SystemB
L000186,2026-08-02,interest_rate,119002,184462,Servicer_D,SystemA
L000030,2026-06-07,interest_rate,130625,128112,Servicer_B,SystemA
L000461,2026-05-22,interest_rate,105328,154317,Servicer_D,SystemB
L000367,2026-06-23,current_status,148021,120244,Servicer_B,SystemB
L000207,2026-05-30,interest_rate,169196,96273,Servicer_B,SystemB
L000371,2026-05-22,current_status,197869,176118,Servicer_C,SystemA
L000241,2026-06-19,current_status,101095,156266,Servicer_D,SystemB
L000049,2026-05-27,current_balance,117364,147183,Servicer_A,SystemB
L000404,2026-07-31,interest_rate,170991,169488,Servicer_A,SystemB
L000142,2026-07-08,interest_rate,162068,129387,Servicer_A,SystemA
L000261,2026-08-05,current_status,123161,118820,Servicer_A,SystemB
L000085,2026-08-15,interest_rate,178626,142350,Servicer_B,SystemA
L000461,2026-05-21,interest_rate,170518,99395,Servicer_B,SystemA
L000179,2026-05-19,current_balance,133509,158476,Servicer_B,SystemB
L000424,2026-06-30,current_status,116400,151092,Servicer_A,SystemB
L000011,2026-07-17,current_status,148845,117662,Servicer_A,SystemA
L000174,2026-05-21,interest_rate,169899,109377,Servicer_C,SystemA
L000178,2026-06-20,current_status,197559,139067,Servicer_A,SystemA
L000128,2026-05-18,interest_rate,198516,176369,Servicer_B,SystemA
L000150,2026-08-04,current_status,131875,100414,Servicer_B,SystemB
L000233,2026-05-23,current_balance,176019,111944,Servicer_C,SystemA
L000339,2026-07-21,current_status,147136,113723,Servicer_C,SystemA
L000173,2026-06-02,current_status,192110,163195,Servicer_C,SystemA
L000198,2026-08-08,current_status,168161,184482,Servicer_A,SystemA
L000397,2026-08-04,current_status,199780,161251,Servicer_A,SystemA
L000039,2026-06-21,current_balance,112707,154640,Servicer_D,SystemA
L000270,2026-05-24,current_status,110654,148516,Servicer_B,SystemA
L000018,2026-08-01,interest_rate,150246,110911,Servicer_D,SystemB
L000048,2026-08-20,current_balance,167555,186385,Servicer_B,SystemB
L000306,2026-06-16,interest_rate,148839,135088,Servicer_B,SystemA
L000177,2026-05-27,current_status,170200,186740,Servicer_C,SystemA
L000464,2026-06-10,interest_rate,112746,144340,Servicer_B,SystemA
L000359,2026-07-29,interest_rate,124216,110945,Servicer_D,SystemB
L000443,2026-08-22,current_balance,119958,159014,Servicer_D,SystemB
L000102,2026-06-18,current_balance,144675,126804,Servicer_C,SystemB
L000222,2026-07-15,current_status,142491,132230,Servicer_A,SystemB
L000385,2026-07-31,current_balance,153061,142333,Servicer_C,SystemA
L000206,2026-06-10,current_balance,170204,99225,Servicer_D,SystemA
L000076,2026-06-04,interest_rate,169549,148552,Servicer_C,SystemB
L000445,2026-07-09,current_balance,125373,175233,Servicer_A,SystemB
L000379,2026-07-29,current_status,196554,149410,Servicer_D,SystemB
L000378,2026-05-29,current_balance,100544,175690,Servicer_C,SystemA
L000343,2026-07-05,current_balance,169200,92803,Servicer_B,SystemA
L000155,2026-08-02,current_status,186142,188042,Servicer_D,SystemA
L000409,2026-07-28,interest_rate,185547,118290,Servicer_C,SystemA
L000419,2026-06-30,interest_rate,138965,116000,Servicer_D,SystemB
L000420,2026-07-22,current_status,168297,155491,Servicer_A,SystemA
L000088,2026-06-21,current_balance,137100,160951,Servicer_C,SystemA
L000482,2026-05-22,current_status,143964,125141,Servicer_C,SystemA
L000233,2026-07-26,interest_rate,167238,181742,Servicer_B,SystemB
L000407,2026-08-06,current_balance,162325,132005,Servicer_B,SystemA
L000239,2026-07-27,current_status,160142,146090,Servicer_D,SystemA
L000218,2026-08-20,interest_rate,193992,172753,Servicer_A,SystemB
L000491,2026-07-29,interest_rate,108465,165202,Servicer_C,SystemA
L000398,2026-08-11,current_status,198841,137158,Servicer_C,SystemB
L000245,2026-07-21,current_balance,105818,105362,Servicer_C,SystemB
L000397,2026-08-24,current_status,151161,100018,Servicer_C,SystemB
L000492,2026-08-09,interest_rate,119636,139902,Servicer_B,SystemB
L000420,2026-07-28,current_status,110559,106223,Servicer_C,SystemA
L000414,2026-06-01,current_balance,109292,169634,Servicer_B,SystemA
L000152,2026-07-30,current_balance,109459,172946,Servicer_C,SystemA
L000144,2026-07-25,current_status,167782,149436,Servicer_D,SystemA
L000151,2026-06-20,current_status,105524,117803,Servicer_A,SystemA
L000184,2026-08-13,current_balance,177610,152862,Servicer_B,SystemB
L000180,2026-06-10,current_status,134103,135218,Servicer_A,SystemA
L000475,2026-05-29,interest_rate,167191,165886,Servicer_B,SystemA
L000360,2026-07-06,current_balance,177947,155920,Servicer_D,SystemB
L000408,2026-06-15,current_status,188396,119013,Servicer_C,SystemA
L000262,2026-07-09,current_status,137290,126886,Servicer_A,SystemA
L000329,2026-06-05,interest_rate,127073,136521,Servicer_A,SystemB
L000179,2026-06-08,current_balance,198619,106904,Servicer_D,SystemA
L000213,2026-07-17,interest_rate,104191,171623,Servicer_C,SystemA
L000393,2026-07-15,current_status,173210,104704,Servicer_A,SystemB
L000109,2026-08-10,interest_rate,169032,189743,Servicer_B,SystemA
L000491,2026-06-14,current_balance,162197,109124,Servicer_B,SystemB
L000477,2026-06-28,current_status,137164,146453,Servicer_B,SystemB
L000102,2026-06-25,current_status,144701,109036,Servicer_C,SystemA
L000384,2026-07-12,interest_rate,123022,148127,Servicer_C,SystemA
L000093,2026-08-01,current_status,107863,148204,Servicer_B,SystemB
L000107,2026-08-16,current_status,123683,164866,Servicer_A,SystemA
L000071,2026-07-07,interest_rate,199385,120245,Servicer_C,SystemB
L000136,2026-07-25,current_status,162058,179350,Servicer_B,SystemB
L000128,2026-06-04,current_balance,102824,167499,Servicer_D,SystemB
L000214,2026-07-21,current_status,158616,167198,Servicer_A,SystemA
L000017,2026-07-25,interest_rate,109027,142555,Servicer_D,SystemB
L000294,2026-05-31,current_balance,176515,96388,Servicer_A,SystemB
L000053,2026-08-09,current_status,184905,161960,Servicer_D,SystemA
L000415,2026-08-24,current_balance,152111,123022,Servicer_C,SystemB
L000188,2026-07-02,current_balance,121486,140945,Servicer_B,SystemA
L000166,2026-07-14,interest_rate,105857,160096,Servicer_B,SystemA
L000344,2026-06-12,interest_rate,108607,172660,Servicer_B,SystemA
L000410,2026-05-21,interest_rate,148664,120599,Servicer_C,SystemB
L000040,2026-08-06,current_balance,167001,161863,Servicer_D,SystemB
L000459,2026-06-17,current_balance,179950,101287,Servicer_D,SystemA
L000397,2026-07-14,interest_rate,189664,168880,Servicer_B,SystemB
L000163,2026-08-10,current_balance,137185,145595,Servicer_C,SystemA
L000263,2026-06-19,current_status,147885,121590,Servicer_A,SystemA
L000140,2026-07-30,interest_rate,174312,187922,Servicer_B,SystemB
L000089,2026-08-06,current_balance,179095,147244,Servicer_B,SystemB
L000144,2026-06-11,interest_rate,119618,133001,Servicer_A,SystemB
L000240,2026-07-18,current_balance,172935,128218,Servicer_B,SystemB
L000393,2026-05-28,current_status,138624,146083,Servicer_A,SystemA
L000479,2026-06-22,current_status,137140,160471,Servicer_A,SystemA
L000247,2026-07-04,current_balance,179143,177486,Servicer_B,SystemA
L000072,2026-06-28,interest_rate,117798,160306,Servicer_B,SystemA
L000071,2026-08-15,current_balance,103504,188601,Servicer_B,SystemB
L000371,2026-08-06,current_balance,174018,130806,Servicer_C,SystemA
L000203,2026-08-07,interest_rate,195785,113155,Servicer_D,SystemA
L000027,2026-08-21,interest_rate,187309,97204,Servicer_C,SystemA
L000034,2026-05-24,interest_rate,192972,165233,Servicer_B,SystemA
L000001,2026-08-02,current_balance,121068,124016,Servicer_A,SystemA
L000112,2026-06-05,interest_rate,111025,156672,Servicer_C,SystemB
L000087,2026-06-05,interest_rate,163490,112571,Servicer_D,SystemA
L000482,2026-07-26,current_balance,181686,138238,Servicer_B,SystemA
L000424,2026-06-08,current_balance,193178,93904,Servicer_D,SystemB
L000158,2026-07-24,current_status,163681,114807,Servicer_A,SystemA
L000407,2026-08-23,current_balance,180398,146446,Servicer_A,SystemA
L000052,2026-08-23,interest_rate,112508,179324,Servicer_C,SystemB
L000324,2026-07-29,current_status,131445,104005,Servicer_D,SystemB
L000265,2026-08-02,interest_rate,145576,182201,Servicer_C,SystemA
L000092,2026-07-04,current_status,105469,189527,Servicer_C,SystemB
L000161,2026-06-09,current_status,198137,104158,Servicer_D,SystemA
L000026,2026-05-24,interest_rate,128423,176484,Servicer_A,SystemB
L000214,2026-07-28,interest_rate,191149,102075,Servicer_B,SystemA
L000397,2026-08-06,current_status,164579,128672,Servicer_B,SystemB
L000178,2026-05-24,interest_rate,145490,153218,Servicer_A,SystemA
L000151,2026-08-06,interest_rate,184396,141199,Servicer_C,SystemA
L000272,2026-06-02,interest_rate,119051,115295,Servicer_C,SystemB
L000475,2026-06-13,current_balance,124588,108422,Servicer_D,SystemA
L000061,2026-08-15,interest_rate,153765,177366,Servicer_B,SystemA
L000431,2026-07-08,interest_rate,146165,134972,Servicer_C,SystemB
L000306,2026-07-07,current_balance,183896,155947,Servicer_C,SystemA
L000189,2026-08-07,interest_rate,171714,108635,Servicer_A,SystemA
L000158,2026-06-17,interest_rate,196687,120674,Servicer_D,SystemA
L000428,2026-08-18,current_balance,128682,127133,Servicer_D,SystemB
L000392,2026-08-15,interest_rate,127082,100058,Servicer_A,SystemA
L000339,2026-08-04,interest_rate,175607,169670,Servicer_C,SystemA
L000418,2026-06-13,interest_rate,164292,135021,Servicer_C,SystemA
L000204,2026-05-26,interest_rate,137096,121705,Servicer_C,SystemB
L000361,2026-07-23,interest_rate,192228,162097,Servicer_D,SystemA
L000413,2026-06-30,current_balance,152851,90082,Servicer_B,SystemA
L000452,2026-06-01,interest_rate,188918,110231,Servicer_A,SystemB
L000136,2026-05-30,current_status,165648,181622,Servicer_B,SystemA
L000332,2026-07-25,current_status,180806,116444,Servicer_B,SystemA
L000098,2026-06-29,interest_rate,126296,143069,Servicer_A,SystemB
L000387,2026-08-24,current_status,168055,187406,Servicer_B,SystemA
L000341,2026-05-21,current_status,159291,104562,Servicer_C,SystemA
L000164,2026-08-07,current_balance,161849,157196,Servicer_C,SystemB
L000385,2026-08-05,current_status,120161,150984,Servicer_A,SystemB
L000006,2026-07-15,current_balance,129768,169575,Servicer_D,SystemB
L000315,2026-06-16,interest_rate,168274,157746,Servicer_A,SystemB
L000460,2026-07-22,current_balance,186655,92205,Servicer_B,SystemB
L000129,2026-06-28,interest_rate,176610,172238,Servicer_C,SystemB
L000134,2026-07-10,current_status,199732,108532,Servicer_A,SystemA
L000237,2026-06-19,current_balance,124518,141809,Servicer_D,SystemB
L000017,2026-05-29,current_status,152915,161387,Servicer_C,SystemA
L000474,2026-07-02,current_status,179602,183085,Servicer_C,SystemA
L000315,2026-07-05,current_balance,177248,180753,Servicer_C,SystemB
L000001,2026-08-06,current_status,185112,187147,Servicer_A,SystemA
L000440,2026-06-08,interest_rate,111175,148646,Servicer_A,SystemB
L000215,2026-05-27,interest_rate,132359,130095,Servicer_A,SystemA
L000411,2026-07-21,current_status,152178,160929,Servicer_B,SystemA
L000150,2026-08-15,current_balance,190905,182470,Servicer_B,SystemB
L000373,2026-07-19,current_status,178054,129139,Servicer_D,SystemB
L000385,2026-05-20,current_status,185733,111938,Servicer_C,SystemA
L000011,2026-07-06,current_status,163659,130279,Servicer_D,SystemA
L000316,2026-06-13,current_balance,129103,112229,Servicer_C,SystemA
L000441,2026-06-08,current_status,174663,103148,Servicer_A,SystemB
L000421,2026-06-16,interest_rate,197770,112157,Servicer_A,SystemA
L000206,2026-07-30,current_status,102176,152667,Servicer_B,SystemA
L000301,2026-06-05,current_balance,135295,118083,Servicer_D,SystemA
L000303,2026-07-25,current_status,143900,129114,Servicer_C,SystemA
L000014,2026-07-16,interest_rate,133461,168609,Servicer_D,SystemB
L000062,2026-05-18,current_balance,108211,102979,Servicer_C,SystemB
L000024,2026-07-09,interest_rate,140112,163682,Servicer_A,SystemB
L000304,2026-07-29,current_balance,188497,170089,Servicer_C,SystemB
L000127,2026-07-16,current_status,195789,97475,Servicer_A,SystemA
L000491,2026-08-10,current_status,150618,145057,Servicer_A,SystemB
L000277,2026-08-19,current_balance,138951,127080,Servicer_D,SystemB
L000215,2026-08-04,current_balance,157007,171630,Servicer_B,SystemB
L000441,2026-07-11,current_balance,165169,143699,Servicer_D,SystemB
L000016,2026-08-12,current_status,116141,108521,Servicer_A,SystemB
L000102,2026-05-26,interest_rate,167604,101318,Servicer_C,SystemB
L000169,2026-05-28,current_balance,146420,142619,Servicer_D,SystemA
L000140,2026-07-09,current_status,183085,144462,Servicer_A,SystemA
L000487,2026-05-19,current_balance,145232,96202,Servicer_A,SystemB
L000027,2026-06-29,current_balance,144848,109994,Servicer_C,SystemB
L000139,2026-05-23,interest_rate,173539,180520,Servicer_D,SystemB
L000362,2026-06-07,current_balance,172790,177746,Servicer_B,SystemB
L000185,2026-08-23,current_balance,191053,181626,Servicer_A,SystemB
L000165,2026-07-13,current_status,181801,107002,Servicer_D,SystemB
L000415,2026-05-23,current_status,105683,109276,Servicer_D,SystemB
L000480,2026-07-17,current_balance,176289,122229,Servicer_A,SystemA
L000360,2026-06-30,current_status,160068,154439,Servicer_D,SystemA
L000116,2026-07-19,interest_rate,146747,138099,Servicer_C,SystemA
L000242,2026-05-22,current_balance,119551,96751,Servicer_D,SystemB
L000261,2026-08-07,current_balance,171687,93117,Servicer_A,SystemA
L000474,2026-06-10,interest_rate,125014,138167,Servicer_C,SystemB
L000107,2026-07-06,interest_rate,156529,149705,Servicer_D,SystemA
L000066,2026-06-06,current_balance,126814,147696,Servicer_C,SystemA
L000468,2026-08-05,current_balance,160721,178469,Servicer_C,SystemB
L000234,2026-06-14,current_status,171451,160722,Servicer_D,SystemA
L000453,2026-06-29,current_balance,136833,154791,Servicer_A,SystemA
L000059,2026-05-20,current_balance,154943,178428,Servicer_D,SystemB
L000066,2026-08-24,interest_rate,116450,177533,Servicer_B,SystemB
L000273,2026-05-21,current_status,149692,138685,Servicer_A,SystemA
L000299,2026-06-07,current_balance,143859,186560,Servicer_C,SystemA
L000469,2026-08-03,current_balance,112249,111386,Servicer_A,SystemB
L000056,2026-06-18,current_status,131564,185486,Servicer_C,SystemB
L000094,2026-07-10,current_status,161877,114391,Servicer_A,SystemA
L000218,2026-07-08,current_balance,194982,137195,Servicer_B,SystemA
L000068,2026-07-15,current_balance,135731,101773,Servicer_B,SystemB
L000015,2026-08-06,current_status,136051,150019,Servicer_C,SystemA
L000008,2026-07-21,current_balance,198744,151057,Servicer_A,SystemB
L000249,2026-06-21,current_balance,145733,146274,Servicer_A,SystemA
L000078,2026-08-02,current_status,111433,156382,Servicer_A,SystemA
L000041,2026-08-24,current_balance,126054,116151,Servicer_A,SystemB
L000170,2026-07-14,current_balance,162769,101508,Servicer_C,SystemB
L000485,2026-08-16,interest_rate,156253,156769,Servicer_B,SystemB
L000251,2026-07-11,interest_rate,152115,176878,Servicer_A,SystemA
L000021,2026-05-27,current_status,140064,170517,Servicer_A,SystemB
L000087,2026-05-21,interest_rate,179642,174267,Servicer_D,SystemB
L000443,2026-08-15,current_balance,142820,92241,Servicer_B,SystemB
L000199,2026-07-08,current_status,147692,179136,Servicer_C,SystemB
L000182,2026-05-26,current_balance,168092,149964,Servicer_B,SystemB
L000433,2026-05-29,current_status,110361,131875,Servicer_C,SystemA
L000487,2026-08-17,interest_rate,116741,185554,Servicer_A,SystemB
L000370,2026-08-09,current_status,142335,169092,Servicer_C,SystemB
L000070,2026-06-20,current_status,123608,90921,Servicer_A,SystemB
L000052,2026-06-01,interest_rate,104090,183929,Servicer_C,SystemB
L000143,2026-06-12,current_balance,131055,185129,Servicer_D,SystemB
L000096,2026-07-10,current_balance,157206,90230,Servicer_B,SystemA
L000054,2026-05-27,current_status,122136,182963,Servicer_C,SystemA
L000463,2026-06-10,current_status,152001,162541,Servicer_A,SystemA
L000093,2026-06-06,current_status,144880,168638,Servicer_C,SystemB
L000489,2026-08-04,interest_rate,182202,103122,Servicer_B,SystemA
L000033,2026-07-21,current_balance,187270,100896,Servicer_C,SystemB
L000427,2026-07-07,current_balance,126641,132075,Servicer_A,SystemA
L000337,2026-07-10,current_status,195023,186914,Servicer_D,SystemA
L000443,2026-07-30,interest_rate,195230,152512,Servicer_B,SystemA
L000115,2026-08-04,current_balance,101875,171440,Servicer_D,SystemA
L000422,2026-07-13,interest_rate,185566,163860,Servicer_D,SystemA
L000333,2026-07-29,interest_rate,192382,185954,Servicer_B,SystemA
L000043,2026-06-24,current_status,188268,115196,Servicer_D,SystemA
L000106,2026-07-28,interest_rate,125261,114487,Servicer_A,SystemA
L000114,2026-07-09,current_status,124282,96231,Servicer_D,SystemB
L000430,2026-08-08,current_balance,149269,171665,Servicer_C,SystemB
L000105,2026-07-23,current_balance,153251,137634,Servicer_A,SystemB
L000134,2026-06-04,current_balance,118780,172472,Servicer_D,SystemB
L000408,2026-05-31,current_balance,111922,98651,Servicer_D,SystemB
L000420,2026-06-18,current_balance,163630,123738,Servicer_B,SystemA
L000155,2026-06-11,interest_rate,180639,172777,Servicer_B,SystemB
L000374,2026-07-06,interest_rate,189881,140370,Servicer_C,SystemA
L000123,2026-07-07,current_status,172201,133064,Servicer_A,SystemA
L000483,2026-05-30,interest_rate,174782,112887,Servicer_C,SystemB
L000345,2026-07-23,current_balance,174746,119613,Servicer_B,SystemB
L000189,2026-08-12,current_status,141133,98469,Servicer_C,SystemA
L000353,2026-07-11,current_status,152324,150221,Servicer_B,SystemA
L000191,2026-06-25,current_status,176371,137639,Servicer_D,SystemA
L000375,2026-06-10,interest_rate,118231,143539,Servicer_D,SystemA
L000214,2026-08-11,interest_rate,173966,162369,Servicer_C,SystemB
L000308,2026-05-30,interest_rate,120763,136316,Servicer_A,SystemA
L000475,2026-05-21,interest_rate,171978,131220,Servicer_C,SystemB
L000056,2026-07-25,interest_rate,166090,152474,Servicer_A,SystemA
L000444,2026-07-17,interest_rate,110715,122090,Servicer_D,SystemA
L000460,2026-08-21,current_status,149645,128896,Servicer_C,SystemA
L000017,2026-06-20,current_status,152693,157194,Servicer_D,SystemA
L000334,2026-07-26,current_balance,176069,166309,Servicer_C,SystemA
L000181,2026-08-12,current_balance,148073,103668,Servicer_C,SystemB
L000463,2026-05-23,current_status,165486,170731,Servicer_B,SystemB
L000010,2026-07-13,current_balance,168074,100772,Servicer_D,SystemB
L000275,2026-06-21,current_status,142687,174296,Servicer_C,SystemB
L000282,2026-06-13,current_status,137616,179652,Servicer_B,SystemB
L000151,2026-07-24,current_status,129596,138407,Servicer_D,SystemA
L000251,2026-07-16,interest_rate,197338,176672,Servicer_A,SystemA
L000141,2026-07-30,current_balance,134979,139232,Servicer_A,SystemA
L000157,2026-05-25,current_status,167875,187808,Servicer_B,SystemB
L000440,2026-07-12,current_balance,153004,132193,Servicer_B,SystemA
L000440,2026-07-29,interest_rate,163374,159334,Servicer_B,SystemA
L000253,2026-08-16,current_balance,198855,176791,Servicer_B,SystemB
L000376,2026-08-04,current_status,138539,132880,Servicer_A,SystemA
L000233,2026-05-27,current_balance,160168,96616,Servicer_A,SystemA
L000437,2026-08-11,interest_rate,198949,132115,Servicer_A,SystemB
L000173,2026-05-25,current_status,165656,185982,Servicer_B,SystemA
L000113,2026-07-31,current_balance,123282,120898,Servicer_B,SystemA
L000084,2026-06-06,current_balance,111050,100440,Servicer_B,SystemB
L000312,2026-08-14,current_balance,109748,99389,Servicer_C,SystemB
L000088,2026-08-18,interest_rate,102517,157698,Servicer_B,SystemA
L000399,2026-07-25,current_status,199966,179319,Servicer_C,SystemA
L000127,2026-05-30,current_balance,184823,98066,Servicer_D,SystemB
L000316,2026-08-20,current_status,162533,138809,Servicer_C,SystemB
L000018,2026-06-06,current_balance,136461,141724,Servicer_D,SystemB
L000466,2026-06-10,current_balance,161172,183967,Servicer_A,SystemA
L000117,2026-08-24,interest_rate,183859,128520,Servicer_A,SystemA
L000455,2026-07-03,current_balance,199792,141639,Servicer_D,SystemB
L000378,2026-07-14,current_balance,121695,119676,Servicer_B,SystemB
L000290,2026-08-08,interest_rate,137075,169821,Servicer_D,SystemA
L000287,2026-06-08,current_balance,114076,121719,Servicer_D,SystemA
L000476,2026-07-06,current_status,162095,185977,Servicer_C,SystemB
L000392,2026-06-09,current_balance,145772,118903,Servicer_C,SystemA
L000369,2026-05-20,current_balance,160949,175583,Servicer_D,SystemA
L000018,2026-06-11,current_status,199471,178201,Servicer_B,SystemA
L000384,2026-05-27,current_status,102446,159199,Servicer_B,SystemB
L000443,2026-07-30,interest_rate,193308,91010,Servicer_D,SystemA
L000278,2026-08-09,current_status,148308,92743,Servicer_B,SystemA
L000357,2026-07-14,interest_rate,155530,90793,Servicer_C,SystemB
L000264,2026-07-20,interest_rate,105305,99963,Servicer_C,SystemB
L000245,2026-07-07,interest_rate,140433,184028,Servicer_A,SystemB
L000354,2026-06-03,current_balance,145449,117423,Servicer_D,SystemA
L000119,2026-07-26,interest_rate,181194,151652,Servicer_C,SystemA
L000264,2026-05-24,current_balance,100906,159027,Servicer_B,SystemA
L000199,2026-06-24,current_status,160832,100373,Servicer_A,SystemA
L000106,2026-07-12,current_status,184199,99247,Servicer_D,SystemA
L000142,2026-07-22,current_balance,135808,152450,Servicer_B,SystemB
L000127,2026-06-17,interest_rate,183320,95951,Servicer_D,SystemB
L000365,2026-08-09,interest_rate,161721,113684,Servicer_D,SystemB
L000244,2026-06-04,current_balance,135366,93758,Servicer_B,SystemA
L000460,2026-06-06,current_balance,133082,97614,Servicer_C,SystemA
L000206,2026-08-04,current_status,161761,159286,Servicer_C,SystemA
L000264,2026-05-30,current_balance,129644,94833,Servicer_D,SystemA
L000271,2026-05-19,current_status,193380,181886,Servicer_A,SystemB
L000039,2026-06-28,current_balance,183963,91462,Servicer_C,SystemB
L000259,2026-07-09,current_balance,117356,185744,Servicer_C,SystemB
L000405,2026-08-19,current_status,173792,130760,Servicer_C,SystemB
L000097,2026-06-23,current_status,162507,123316,Servicer_D,SystemB
L000020,2026-05-20,interest_rate,149928,155828,Servicer_C,SystemB
L000262,2026-06-12,current_balance,102462,108255,Servicer_D,SystemA
L000417,2026-07-24,interest_rate,169841,170552,Servicer_D,SystemA
L000473,2026-06-25,interest_rate,199482,150396,Servicer_B,SystemB
L000440,2026-07-15,current_status,190258,107842,Servicer_A,SystemB
L000474,2026-06-01,current_status,148041,98437,Servicer_B,SystemB
L000081,2026-07-20,current_balance,165628,115296,Servicer_D,SystemA
L000172,2026-06-25,current_balance,199859,120033,Servicer_C,SystemA
L000035,2026-06-20,current_status,196207,140891,Servicer_D,SystemA
L000108,2026-05-20,current_balance,140855,95138,Servicer_C,SystemA
L000233,2026-06-13,current_balance,196695,147570,Servicer_C,SystemB
L000067,2026-06-28,current_status,127014,128505,Servicer_D,SystemB
L000353,2026-06-12,current_balance,122726,164891,Servicer_A,SystemA
L000354,2026-05-23,current_balance,123607,151400,Servicer_A,SystemA
L000201,2026-08-01,current_status,194964,115576,Servicer_A,SystemB
L000413,2026-08-23,interest_rate,174461,92102,Servicer_A,SystemA
L000234,2026-07-16,current_balance,194412,129953,Servicer_D,SystemB
L000183,2026-07-21,interest_rate,129490,170040,Servicer_A,SystemB
L000416,2026-08-09,current_balance,131155,181269,Servicer_B,SystemA
L000150,2026-07-12,current_balance,143831,126236,Servicer_B,SystemA
L000070,2026-06-25,interest_rate,199898,178581,Servicer_C,SystemB
L000221,2026-05-31,current_status,127824,122571,Servicer_D,SystemA
L000385,2026-05-29,interest_rate,158831,183270,Servicer_C,SystemB
L000178,2026-05-31,current_balance,100966,90145,Servicer_A,SystemB
L000410,2026-08-01,current_status,181875,117328,Servicer_A,SystemA
L000020,2026-07-09,current_balance,173359,124514,Servicer_A,SystemA
L000147,2026-08-14,current_status,188279,171354,Servicer_B,SystemB
L000149,2026-06-25,interest_rate,198359,167214,Servicer_C,SystemB
L000045,2026-07-04,current_balance,151489,179811,Servicer_D,SystemB
L000195,2026-08-24,current_balance,111965,126977,Servicer_D,SystemB
L000200,2026-05-22,current_status,110016,92331,Servicer_D,SystemB
L000004,2026-07-30,current_status,125773,112358,Servicer_D,SystemA
L000460,2026-06-16,current_status,116384,177281,Servicer_C,SystemA
L000388,2026-06-08,current_status,126077,141781,Servicer_C,SystemB
L000132,2026-05-29,current_status,182082,101230,Servicer_B,SystemA
L000294,2026-06-19,current_status,187428,185249,Servicer_D,SystemB
L000018,2026-08-17,current_balance,124247,156936,Servicer_D,SystemA
L000199,2026-08-12,current_balance,175307,97322,Servicer_C,SystemA
L000119,2026-06-30,current_status,197861,141562,Servicer_D,SystemB
L000184,2026-06-09,current_status,187723,107152,Servicer_B,SystemB
L000063,2026-07-17,current_balance,126758,120765,Servicer_B,SystemA
L000286,2026-05-28,current_status,128717,92339,Servicer_D,SystemB
L000411,2026-08-20,current_status,176215,116449,Servicer_B,SystemB
L000138,2026-06-28,current_balance,179154,185836,Servicer_B,SystemA
L000376,2026-07-08,current_status,148211,99398,Servicer_D,SystemB
L000058,2026-06-23,current_balance,189120,166495,Servicer_B,SystemA
L000109,2026-06-22,current_status,179112,127294,Servicer_B,SystemB
L000438,2026-07-22,current_status,145987,173844,Servicer_A,SystemA
L000142,2026-06-12,interest_rate,119614,99287,Servicer_B,SystemB
L000091,2026-06-06,current_balance,117078,172988,Servicer_D,SystemB
L000170,2026-06-11,current_balance,175911,139858,Servicer_D,SystemB
